Point_ID,tratamiento,Year,Date,Red,NIR,NDVI,SAVI
493,control 2,2015,2015-05-19,0.147,0.189,0.125,0.075
493,control 2,2015,2015-05-20,0.208,0.274,0.137,0.101
493,control 2,2015,2015-05-21,0.14,0.191,0.153,0.091
493,control 2,2015,2015-05-22,0.144,0.192,0.144,0.087
493,control 2,2015,2015-05-23,0.171,0.218,0.12,0.079
493,control 2,2015,2015-05-24,0.352,0.378,0.036,0.032
493,control 2,2015,2015-05-25,0.22,0.276,0.114,0.085
493,control 2,2015,2015-05-26,0.79,0.781,-0.006,-0.007
493,control 2,2015,2015-05-27,0.563,0.577,0.012,0.012
493,control 2,2015,2015-05-28,0.218,0.286,0.135,0.101
493,control 2,2015,2015-05-29,,,,
493,control 2,2015,2015-05-30,0.22,0.3,0.154,0.117
493,control 2,2015,2015-05-31,0.161,0.217,0.149,0.096
493,control 2,2015,2015-06-01,0.168,0.223,0.141,0.093
493,control 2,2015,2015-06-02,0.146,0.193,0.141,0.086
493,control 2,2015,2015-06-03,0.189,0.253,0.144,0.101
493,control 2,2015,2015-06-04,0.169,0.237,0.168,0.113
493,control 2,2015,2015-06-05,0.202,0.26,0.127,0.092
493,control 2,2015,2015-06-06,0.175,0.245,0.166,0.114
493,control 2,2015,2015-06-07,0.161,0.213,0.141,0.091
493,control 2,2015,2015-06-08,0.229,0.291,0.119,0.091
493,control 2,2015,2015-06-09,0.17,0.233,0.154,0.103
493,control 2,2015,2015-06-10,0.187,0.243,0.13,0.09
493,control 2,2015,2015-06-11,0.154,0.2,0.131,0.081
493,control 2,2015,2015-06-12,0.208,0.257,0.105,0.076
493,control 2,2015,2015-06-13,0.157,0.206,0.135,0.085
493,control 2,2015,2015-06-14,,,,
493,control 2,2015,2015-06-15,0.197,0.262,0.142,0.102
493,control 2,2015,2015-06-16,0.143,0.193,0.149,0.09
493,control 2,2015,2015-06-17,0.162,0.202,0.109,0.069
493,control 2,2015,2015-06-18,0.152,0.207,0.153,0.096
493,control 2,2015,2015-06-19,0.228,0.298,0.134,0.103
493,control 2,2015,2015-06-20,0.174,0.235,0.148,0.1
493,control 2,2015,2015-06-21,0.276,0.364,0.137,0.115
493,control 2,2015,2015-06-22,0.13,0.163,0.113,0.062
493,control 2,2015,2015-06-23,0.147,0.196,0.141,0.086
493,control 2,2015,2015-06-24,0.2,0.272,0.153,0.111
493,control 2,2015,2015-06-25,0.172,0.232,0.149,0.1
493,control 2,2015,2015-06-26,0.188,0.23,0.102,0.069
493,control 2,2015,2015-06-27,0.229,0.266,0.074,0.056
493,control 2,2015,2015-06-28,0.379,0.414,0.044,0.04
493,control 2,2015,2015-06-29,0.17,0.222,0.134,0.088
493,control 2,2015,2015-06-30,,,,
493,control 2,2015,2015-07-01,0.145,0.189,0.132,0.079
493,control 2,2015,2015-07-02,0.177,0.237,0.145,0.099
493,control 2,2015,2015-07-03,0.173,0.226,0.131,0.087
493,control 2,2015,2015-07-04,0.181,0.245,0.151,0.104
493,control 2,2015,2015-07-05,0.195,0.255,0.133,0.095
493,control 2,2015,2015-07-06,0.136,0.175,0.126,0.072
493,control 2,2015,2015-07-07,0.253,0.333,0.137,0.111
493,control 2,2015,2015-07-08,0.183,0.243,0.141,0.097
493,control 2,2015,2015-07-09,0.151,0.201,0.143,0.088
493,control 2,2015,2015-07-10,0.178,0.231,0.13,0.088
493,control 2,2015,2015-07-11,0.152,0.2,0.135,0.084
493,control 2,2015,2015-07-12,0.178,0.226,0.118,0.079
493,control 2,2015,2015-07-13,0.787,0.79,0.002,0.002
493,control 2,2015,2015-07-14,0.909,0.929,0.011,0.013
493,control 2,2015,2015-07-15,0.203,0.273,0.147,0.108
493,control 2,2015,2015-07-16,,,,
493,control 2,2015,2015-07-17,0.168,0.219,0.131,0.086
493,control 2,2015,2015-07-18,0.176,0.234,0.141,0.095
493,control 2,2015,2015-07-19,0.17,0.207,0.1,0.064
493,control 2,2015,2015-07-20,0.181,0.206,0.065,0.043
493,control 2,2015,2015-07-21,0.238,0.291,0.1,0.077
493,control 2,2015,2015-07-22,0.434,0.473,0.043,0.041
493,control 2,2015,2015-07-23,0.241,0.304,0.115,0.09
493,control 2,2015,2015-07-24,0.2,0.263,0.137,0.099
493,control 2,2015,2015-07-25,0.142,0.191,0.147,0.088
493,control 2,2015,2015-07-26,0.178,0.227,0.12,0.081
493,control 2,2015,2015-07-27,0.139,0.18,0.129,0.075
493,control 2,2015,2015-07-28,0.216,0.285,0.139,0.104
493,control 2,2015,2015-07-29,0.168,0.219,0.132,0.086
493,control 2,2015,2015-07-30,0.22,0.282,0.123,0.092
493,control 2,2015,2015-07-31,0.153,0.196,0.123,0.076
493,control 2,2015,2015-08-01,,,,
493,control 2,2015,2015-08-02,0.226,0.293,0.13,0.099
493,control 2,2015,2015-08-03,0.163,0.214,0.135,0.087
493,control 2,2015,2015-08-04,0.316,0.372,0.083,0.072
493,control 2,2015,2015-08-05,0.378,0.399,0.027,0.025
493,control 2,2015,2015-08-06,0.209,0.237,0.063,0.044
493,control 2,2015,2015-08-07,0.134,0.159,0.086,0.048
493,control 2,2015,2015-08-08,0.245,0.313,0.122,0.097
493,control 2,2015,2015-08-09,0.674,0.696,0.016,0.018
493,control 2,2015,2015-08-10,0.175,0.23,0.137,0.092
493,control 2,2015,2015-08-11,0.185,0.228,0.105,0.071
493,control 2,2015,2015-08-12,0.173,0.218,0.115,0.076
493,control 2,2015,2015-08-13,0.21,0.266,0.118,0.086
493,control 2,2015,2015-08-14,0.179,0.231,0.129,0.087
493,control 2,2015,2015-08-15,0.233,0.301,0.127,0.098
493,control 2,2015,2015-08-16,0.403,0.419,0.019,0.018
493,control 2,2015,2015-08-17,,,,
493,control 2,2015,2015-08-18,0.187,0.239,0.123,0.085
493,control 2,2015,2015-08-19,0.156,0.205,0.136,0.085
493,control 2,2015,2015-08-20,0.457,0.469,0.013,0.012
493,control 2,2015,2015-08-21,0.191,0.235,0.102,0.07
493,control 2,2015,2015-08-22,0.243,0.298,0.102,0.079
493,control 2,2015,2015-08-23,0.169,0.222,0.134,0.088
493,control 2,2015,2015-08-24,0.258,0.323,0.112,0.09
493,control 2,2015,2015-08-25,0.202,0.265,0.136,0.099
493,control 2,2015,2015-08-26,0.165,0.221,0.144,0.094
493,control 2,2015,2015-08-27,0.201,0.254,0.116,0.083
493,control 2,2015,2015-08-28,0.175,0.225,0.126,0.084
493,control 2,2015,2015-08-29,0.224,0.29,0.127,0.097
493,control 2,2015,2015-08-30,0.169,0.226,0.145,0.096
493,control 2,2015,2015-08-31,0.247,0.326,0.138,0.11
493,control 2,2015,2015-09-01,0.194,0.256,0.138,0.098
493,control 2,2015,2015-09-02,,,,
493,control 2,2015,2015-09-03,0.201,0.246,0.102,0.072
493,control 2,2015,2015-09-04,0.161,0.21,0.132,0.084
493,control 2,2015,2015-09-05,0.221,0.286,0.128,0.097
493,control 2,2015,2015-09-06,0.508,0.529,0.02,0.02
493,control 2,2015,2015-09-07,0.255,0.333,0.133,0.108
493,control 2,2015,2015-09-08,0.185,0.245,0.141,0.098
493,control 2,2015,2015-09-09,0.281,0.374,0.141,0.12
493,control 2,2015,2015-09-10,0.209,0.279,0.144,0.107
493,control 2,2015,2015-09-11,0.169,0.226,0.144,0.095
493,control 2,2015,2015-09-12,0.218,0.278,0.12,0.09
493,control 2,2015,2015-09-13,0.165,0.217,0.136,0.089
493,control 2,2015,2015-09-14,0.239,0.305,0.122,0.095
493,control 2,2015,2015-09-15,0.175,0.226,0.128,0.085
493,control 2,2015,2015-09-16,0.263,0.344,0.133,0.11
493,control 2,2015,2015-09-17,0.204,0.271,0.141,0.103
493,control 2,2015,2015-09-18,,,,
493,control 2,2015,2015-09-19,0.213,0.278,0.133,0.099
493,control 2,2015,2015-09-20,0.166,0.218,0.137,0.089
493,control 2,2015,2015-09-21,0.239,0.308,0.125,0.098
493,control 2,2015,2015-09-22,0.17,0.218,0.123,0.081
493,control 2,2015,2015-09-23,0.257,0.334,0.13,0.106
493,control 2,2015,2015-09-24,0.183,0.235,0.125,0.085
493,control 2,2015,2015-09-25,0.259,0.329,0.118,0.095
493,control 2,2015,2015-09-26,0.214,0.282,0.137,0.103
493,control 2,2015,2015-09-27,0.159,0.21,0.137,0.087
493,control 2,2015,2015-09-28,0.237,0.311,0.135,0.106
493,control 2,2015,2015-09-29,0.178,0.229,0.126,0.085
493,control 2,2015,2015-09-30,0.251,0.323,0.127,0.102
493,control 2,2015,2015-10-01,,,,
493,control 2,2015,2015-10-02,0.278,0.349,0.113,0.094
493,control 2,2015,2015-10-03,0.212,0.262,0.106,0.078
493,control 2,2015,2015-10-04,,,,
493,control 2,2015,2015-10-05,0.229,0.286,0.111,0.085
493,control 2,2015,2015-10-06,0.174,0.231,0.141,0.094
493,control 2,2015,2015-10-07,0.251,0.328,0.133,0.107
493,control 2,2015,2015-10-08,0.178,0.234,0.137,0.093
493,control 2,2015,2015-10-09,0.269,0.344,0.124,0.102
493,control 2,2015,2015-10-10,0.265,0.327,0.105,0.085
493,control 2,2015,2015-10-11,0.283,0.373,0.137,0.117
493,control 2,2015,2015-10-12,0.217,0.288,0.139,0.105
493,control 2,2015,2015-10-13,0.164,0.211,0.125,0.08
493,control 2,2015,2015-10-14,0.251,0.325,0.127,0.102
493,control 2,2015,2015-10-15,0.174,0.228,0.135,0.09
493,control 2,2015,2015-10-16,0.264,0.341,0.128,0.105
493,control 2,2015,2015-10-17,0.193,0.253,0.134,0.095
493,control 2,2015,2015-10-18,0.208,0.236,0.064,0.045
493,control 2,2015,2015-10-19,0.235,0.245,0.021,0.015
493,control 2,2015,2015-10-20,,,,
493,control 2,2015,2015-10-21,0.257,0.334,0.13,0.106
493,control 2,2015,2015-10-22,0.174,0.234,0.146,0.098
493,control 2,2015,2015-10-23,0.264,0.336,0.119,0.097
493,control 2,2015,2015-10-24,0.195,0.261,0.145,0.104
493,control 2,2015,2015-10-25,0.265,0.342,0.127,0.104
493,control 2,2015,2015-10-26,0.236,0.292,0.105,0.081
493,control 2,2015,2015-10-27,0.264,0.334,0.118,0.096
493,control 2,2015,2015-10-28,,,,
493,control 2,2015,2015-10-29,0.17,0.231,0.154,0.103
493,control 2,2015,2015-10-30,0.267,0.349,0.133,0.11
493,control 2,2015,2015-10-31,0.182,0.245,0.148,0.102
493,control 2,2015,2015-11-01,0.28,0.348,0.109,0.091
493,control 2,2015,2015-11-02,0.184,0.241,0.134,0.092
493,control 2,2015,2015-11-03,0.355,0.379,0.033,0.029
493,control 2,2015,2015-11-04,0.201,0.267,0.141,0.102
493,control 2,2015,2015-11-05,,,,
493,control 2,2015,2015-11-06,0.255,0.339,0.141,0.115
493,control 2,2015,2015-11-07,0.182,0.249,0.154,0.107
493,control 2,2015,2015-11-08,0.268,0.352,0.135,0.112
493,control 2,2015,2015-11-09,0.176,0.232,0.139,0.094
493,control 2,2015,2015-11-10,0.263,0.349,0.14,0.116
493,control 2,2015,2015-11-11,0.19,0.256,0.148,0.105
493,control 2,2015,2015-11-12,0.268,0.353,0.136,0.113
493,control 2,2015,2015-11-13,0.23,0.314,0.154,0.12
493,control 2,2015,2015-11-14,0.392,0.402,0.013,0.012
493,control 2,2015,2015-11-15,0.286,0.371,0.129,0.11
493,control 2,2015,2015-11-16,0.157,0.208,0.139,0.088
493,control 2,2015,2015-11-17,0.275,0.363,0.137,0.115
493,control 2,2015,2015-11-18,0.19,0.258,0.151,0.107
493,control 2,2015,2015-11-19,0.268,0.352,0.136,0.113
493,control 2,2015,2015-11-20,0.223,0.279,0.111,0.083
493,control 2,2015,2015-11-21,,,,
493,control 2,2015,2015-11-22,0.256,0.345,0.147,0.121
493,control 2,2015,2015-11-23,0.688,0.684,-0.003,-0.003
493,control 2,2015,2015-11-24,0.294,0.372,0.117,0.1
493,control 2,2015,2015-11-25,0.493,0.536,0.042,0.042
493,control 2,2015,2015-11-26,0.268,0.352,0.137,0.114
493,control 2,2015,2015-11-27,0.201,0.257,0.122,0.087
493,control 2,2015,2015-11-28,0.282,0.363,0.125,0.106
493,control 2,2015,2015-11-29,0.246,0.334,0.153,0.123
493,control 2,2015,2015-11-30,0.17,0.231,0.15,0.1
493,control 2,2015,2015-12-01,0.275,0.36,0.134,0.113
493,control 2,2015,2015-12-02,0.175,0.241,0.159,0.109
493,control 2,2015,2015-12-03,0.267,0.359,0.147,0.122
493,control 2,2015,2015-12-04,0.206,0.269,0.133,0.097
493,control 2,2015,2015-12-05,0.277,0.384,0.161,0.138
493,control 2,2015,2015-12-06,0.232,0.296,0.122,0.094
493,control 2,2015,2015-12-07,,,,
493,control 2,2015,2015-12-08,0.26,0.363,0.166,0.138
493,control 2,2015,2015-12-09,0.161,0.22,0.155,0.101
493,control 2,2015,2015-12-10,0.282,0.377,0.145,0.124
493,control 2,2015,2015-12-11,0.179,0.256,0.176,0.123
493,control 2,2015,2015-12-12,0.273,0.371,0.151,0.128
493,control 2,2015,2015-12-13,0.217,0.286,0.138,0.104
493,control 2,2015,2015-12-14,0.284,0.409,0.18,0.157
493,control 2,2015,2015-12-15,0.221,0.322,0.185,0.145
493,control 2,2015,2015-12-16,0.285,0.323,0.063,0.052
493,control 2,2015,2015-12-17,0.287,0.399,0.162,0.141
493,control 2,2015,2015-12-18,0.185,0.243,0.137,0.095
493,control 2,2015,2015-12-19,0.288,0.388,0.148,0.128
493,control 2,2015,2015-12-20,0.202,0.259,0.122,0.088
493,control 2,2015,2015-12-21,0.268,0.342,0.121,0.1
493,control 2,2015,2015-12-22,0.252,0.312,0.106,0.084
493,control 2,2015,2015-12-23,,,,
493,control 2,2015,2015-12-24,0.277,0.366,0.138,0.116
493,control 2,2015,2015-12-25,0.187,0.245,0.134,0.093
493,control 2,2015,2015-12-26,0.317,0.4,0.116,0.103
493,control 2,2015,2015-12-27,0.081,0.111,0.157,0.065
493,control 2,2015,2015-12-28,0.536,0.55,0.012,0.013
493,control 2,2015,2015-12-29,0.188,0.282,0.199,0.145
493,control 2,2015,2015-12-30,0.28,0.375,0.146,0.124
493,control 2,2015,2015-12-31,0.23,0.329,0.178,0.141
493,control 2,2015,2015-01-01,0.293,0.374,0.121,0.104
493,control 2,2015,2015-01-02,0.182,0.264,0.183,0.129
493,control 2,2015,2015-01-03,0.264,0.357,0.15,0.124
493,control 2,2015,2015-01-04,,,,
493,control 2,2015,2015-01-05,0.712,0.699,-0.01,-0.011
493,control 2,2015,2015-01-06,0.464,0.473,0.009,0.009
493,control 2,2015,2015-01-07,0.428,0.44,0.013,0.013
493,control 2,2015,2015-01-08,0.292,0.394,0.149,0.13
493,control 2,2015,2015-01-09,0.178,0.261,0.19,0.133
493,control 2,2015,2015-01-10,0.301,0.342,0.064,0.054
493,control 2,2015,2015-01-11,0.422,0.447,0.029,0.027
493,control 2,2015,2015-01-12,0.262,0.39,0.196,0.167
493,control 2,2015,2015-01-13,0.598,0.592,-0.005,-0.005
493,control 2,2015,2015-01-14,0.347,0.397,0.066,0.059
493,control 2,2015,2015-01-15,,,,
493,control 2,2015,2015-01-16,0.319,0.368,0.072,0.063
493,control 2,2015,2015-01-17,,,,
493,control 2,2015,2015-01-18,0.239,0.29,0.097,0.075
493,control 2,2015,2015-01-19,0.261,0.398,0.209,0.178
493,control 2,2015,2015-01-20,,,,
493,control 2,2015,2015-01-21,0.208,0.321,0.212,0.164
493,control 2,2015,2015-01-22,0.42,0.43,0.013,0.012
493,control 2,2015,2015-01-23,,,,
493,control 2,2015,2015-01-24,0.685,0.673,-0.009,-0.01
493,control 2,2015,2015-01-25,0.188,0.274,0.187,0.135
493,control 2,2015,2015-01-26,0.29,0.371,0.122,0.104
493,control 2,2015,2015-01-27,0.46,0.477,0.019,0.018
493,control 2,2015,2015-01-28,0.439,0.446,0.008,0.008
493,control 2,2015,2015-01-29,0.528,0.535,0.007,0.007
493,control 2,2015,2015-01-30,0.315,0.345,0.046,0.039
493,control 2,2015,2015-01-31,,,,
493,control 2,2015,2015-02-01,0.245,0.321,0.133,0.106
493,control 2,2015,2015-02-02,0.566,0.567,0.001,0.001
493,control 2,2015,2015-02-03,,,,
493,control 2,2015,2015-02-04,0.492,0.491,-0.001,-0.001
493,control 2,2015,2015-02-05,,,,
493,control 2,2015,2015-02-06,0.328,0.356,0.041,0.035
493,control 2,2015,2015-02-07,0.796,0.76,-0.023,-0.026
493,control 2,2015,2015-02-08,0.198,0.287,0.183,0.135
493,control 2,2015,2015-02-09,0.257,0.33,0.125,0.101
493,control 2,2015,2015-02-10,0.17,0.25,0.192,0.131
493,control 2,2015,2015-02-11,0.504,0.574,0.065,0.067
493,control 2,2015,2015-02-12,0.175,0.247,0.172,0.118
493,control 2,2015,2015-02-13,0.231,0.335,0.184,0.146
493,control 2,2015,2015-02-14,0.253,0.342,0.15,0.122
493,control 2,2015,2015-02-15,0.202,0.26,0.127,0.091
493,control 2,2015,2015-02-16,0.257,0.355,0.16,0.132
493,control 2,2015,2015-02-17,0.176,0.262,0.196,0.137
493,control 2,2015,2015-02-18,0.258,0.339,0.137,0.112
493,control 2,2015,2015-02-19,0.225,0.292,0.129,0.098
493,control 2,2015,2015-02-20,0.346,0.413,0.088,0.08
493,control 2,2015,2015-02-21,,,,
493,control 2,2015,2015-02-22,0.205,0.274,0.145,0.106
493,control 2,2015,2015-02-23,0.266,0.368,0.161,0.135
493,control 2,2015,2015-02-24,0.173,0.265,0.21,0.147
493,control 2,2015,2015-02-25,0.25,0.347,0.162,0.132
493,control 2,2015,2015-02-26,0.179,0.265,0.194,0.137
493,control 2,2015,2015-02-27,0.188,0.293,0.217,0.16
493,control 2,2015,2015-02-28,0.169,0.204,0.093,0.06
493,control 2,2015,2015-03-01,0.211,0.295,0.167,0.126
493,control 2,2015,2015-03-02,0.266,0.368,0.162,0.136
493,control 2,2015,2015-03-03,0.186,0.253,0.152,0.107
493,control 2,2015,2015-03-04,0.255,0.326,0.123,0.099
493,control 2,2015,2015-03-05,0.192,0.288,0.199,0.147
493,control 2,2015,2015-03-06,0.251,0.343,0.154,0.125
493,control 2,2015,2015-03-07,0.243,0.289,0.087,0.067
493,control 2,2015,2015-03-08,0.338,0.431,0.12,0.109
493,control 2,2015,2015-03-09,,,,
493,control 2,2015,2015-03-10,0.163,0.251,0.214,0.145
493,control 2,2015,2015-03-11,0.281,0.385,0.156,0.134
493,control 2,2015,2015-03-12,0.175,0.254,0.183,0.127
493,control 2,2015,2015-03-13,,,,
493,control 2,2015,2015-03-14,0.187,0.273,0.186,0.134
493,control 2,2015,2015-03-15,,,,
493,control 2,2015,2015-03-16,0.459,0.482,0.024,0.024
493,control 2,2015,2015-03-17,,,,
493,control 2,2015,2015-03-18,0.293,0.352,0.091,0.077
493,control 2,2015,2015-03-19,,,,
493,control 2,2015,2015-03-20,0.29,0.322,0.053,0.043
493,control 2,2015,2015-03-21,0.273,0.325,0.087,0.071
493,control 2,2015,2015-03-22,0.297,0.374,0.114,0.098
493,control 2,2015,2015-03-23,0.227,0.311,0.156,0.121
493,control 2,2015,2015-03-24,0.725,0.72,-0.003,-0.003
493,control 2,2015,2015-03-25,,,,
493,control 2,2015,2015-03-26,,,,
493,control 2,2015,2015-03-27,0.649,0.65,0.0,0.001
493,control 2,2015,2015-03-28,0.35,0.356,0.009,0.007
493,control 2,2015,2015-03-29,0.275,0.336,0.101,0.083
493,control 2,2015,2015-03-30,0.169,0.262,0.216,0.15
493,control 2,2015,2015-03-31,0.217,0.275,0.116,0.087
493,control 2,2015,2015-04-01,0.168,0.238,0.171,0.115
493,control 2,2015,2015-04-02,0.278,0.344,0.107,0.089
493,control 2,2015,2015-04-03,0.264,0.357,0.149,0.124
493,control 2,2015,2015-04-04,0.18,0.276,0.21,0.15
493,control 2,2015,2015-04-05,0.249,0.343,0.158,0.129
493,control 2,2015,2015-04-06,0.295,0.312,0.029,0.024
493,control 2,2015,2015-04-07,0.22,0.304,0.162,0.124
493,control 2,2015,2015-04-08,0.178,0.258,0.182,0.127
493,control 2,2015,2015-04-09,0.184,0.24,0.131,0.09
493,control 2,2015,2015-04-10,,,,
493,control 2,2015,2015-04-11,0.642,0.64,-0.001,-0.002
493,control 2,2015,2015-04-12,0.896,0.924,0.015,0.018
493,control 2,2015,2015-04-13,0.162,0.246,0.205,0.138
493,control 2,2015,2015-04-14,0.197,0.267,0.151,0.109
493,control 2,2015,2015-04-15,0.215,0.295,0.156,0.118
493,control 2,2015,2015-04-16,0.184,0.269,0.186,0.133
493,control 2,2015,2015-04-17,0.173,0.248,0.178,0.122
493,control 2,2015,2015-04-18,0.214,0.248,0.075,0.054
493,control 2,2015,2015-04-19,0.26,0.351,0.149,0.123
493,control 2,2015,2015-04-20,0.168,0.252,0.202,0.138
493,control 2,2015,2015-04-21,0.261,0.367,0.168,0.14
493,control 2,2015,2015-04-22,0.157,0.231,0.191,0.125
493,control 2,2015,2015-04-23,0.22,0.304,0.161,0.124
493,control 2,2015,2015-04-24,0.311,0.333,0.035,0.029
493,control 2,2015,2015-04-25,0.925,0.959,0.018,0.022
493,control 2,2015,2015-04-26,,,,
493,control 2,2015,2015-04-27,0.166,0.253,0.208,0.142
493,control 2,2015,2015-04-28,0.252,0.339,0.147,0.12
493,control 2,2015,2015-04-29,0.145,0.21,0.183,0.114
493,control 2,2015,2015-04-30,0.222,0.3,0.149,0.114
493,control 2,2015,2015-05-01,0.166,0.24,0.181,0.122
493,control 2,2015,2015-05-02,0.228,0.322,0.17,0.134
493,control 2,2015,2015-05-03,0.553,0.591,0.033,0.035
493,control 2,2015,2015-05-04,0.133,0.188,0.172,0.101
493,control 2,2015,2015-05-05,0.301,0.406,0.147,0.129
493,control 2,2015,2015-05-06,0.164,0.237,0.18,0.12
493,control 2,2015,2015-05-07,0.221,0.235,0.03,0.022
493,control 2,2015,2015-05-08,0.178,0.256,0.179,0.125
493,control 2,2015,2015-05-09,0.238,0.33,0.162,0.129
493,control 2,2015,2015-05-10,0.159,0.219,0.16,0.103
493,control 2,2015,2015-05-11,0.478,0.483,0.006,0.006
493,control 2,2015,2015-05-12,,,,
493,control 2,2015,2015-05-13,0.179,0.254,0.172,0.12
493,control 2,2015,2015-05-14,0.234,0.3,0.124,0.096
493,control 2,2015,2015-05-15,0.142,0.197,0.162,0.098
493,control 2,2015,2015-05-16,0.225,0.297,0.138,0.106
493,control 2,2015,2015-05-17,0.182,0.254,0.164,0.115
493,control 2,2015,2015-05-18,0.198,0.275,0.162,0.118
493,control 2,2015,2015-05-19,0.222,0.297,0.145,0.11
493,control 2,2015,2015-05-20,0.157,0.231,0.191,0.125
493,control 2,2015,2015-05-21,0.273,0.368,0.148,0.125
493,control 2,2015,2015-05-22,0.22,0.274,0.109,0.081
493,control 2,2015,2015-05-23,0.278,0.325,0.078,0.064
493,control 2,2015,2015-05-24,0.199,0.269,0.15,0.109
493,control 2,2015,2015-05-25,0.868,0.872,0.002,0.003
493,control 2,2015,2015-05-26,0.706,0.692,-0.01,-0.011
493,control 2,2015,2015-05-27,0.375,0.444,0.085,0.079
493,control 2,2015,2015-05-28,,,,
493,control 2,2015,2015-05-29,0.285,0.326,0.067,0.055
493,control 2,2015,2015-05-30,0.43,0.492,0.066,0.065
493,control 2,2015,2015-05-31,0.123,0.166,0.149,0.082
493,control 2,2015,2015-06-01,0.232,0.311,0.146,0.114
493,control 2,2015,2015-06-02,0.173,0.238,0.158,0.107
493,control 2,2015,2015-06-03,0.228,0.317,0.163,0.127
493,control 2,2015,2015-06-04,0.172,0.232,0.148,0.099
493,control 2,2015,2015-06-05,0.18,0.259,0.18,0.126
493,control 2,2015,2015-06-06,0.271,0.348,0.125,0.104
493,control 2,2015,2015-06-07,0.193,0.266,0.159,0.114
493,control 2,2015,2015-06-08,0.215,0.281,0.134,0.1
493,control 2,2015,2015-06-09,0.18,0.249,0.162,0.112
493,control 2,2015,2015-06-10,0.149,0.183,0.103,0.061
493,control 2,2015,2015-06-11,0.167,0.222,0.144,0.094
493,control 2,2015,2015-06-12,0.18,0.249,0.16,0.111
493,control 2,2015,2015-06-13,,,,
493,control 2,2015,2015-06-14,0.198,0.276,0.165,0.121
493,control 2,2015,2015-06-15,0.225,0.294,0.132,0.101
493,control 2,2015,2015-06-16,0.163,0.227,0.164,0.108
493,control 2,2015,2015-06-17,0.195,0.257,0.137,0.098
493,control 2,2015,2015-06-18,0.166,0.221,0.143,0.094
493,control 2,2015,2015-06-19,0.121,0.159,0.134,0.072
493,control 2,2015,2015-06-20,0.19,0.259,0.154,0.109
493,control 2,2015,2015-06-21,0.421,0.442,0.024,0.023
493,control 2,2015,2015-06-22,0.448,0.463,0.016,0.016
493,control 2,2015,2015-06-23,0.154,0.213,0.158,0.101
